source_relation,amazon_order_id,marketplace_id,replaced_order_id,seller_order_id,buyer_info_purchase_order_number,purchase_date,sales_channel,order_channel,order_type,order_status,payment_method,order_total_amount,order_total_currency_code,promise_response_due_date,last_update_date,latest_delivery_date,latest_ship_date,number_of_items_shipped,number_of_items_unshipped,earliest_delivery_date,earliest_ship_date,easy_ship_shipment_status,electronic_invoice_status,fulfillment_channel,fulfillment_supply_source_id,has_regulated_items,is_access_point_order,is_business_order,is_estimated_ship_date_set,is_global_express_enabled,is_iba,is_ispu,is_premium_order,is_prime,is_replacement_order,is_sold_by_ab,ship_service_level,shipment_service_level_category,automated_shipping_setting_automated_carrier,automated_shipping_setting_automated_ship_method,automated_shipping_setting_has_automated_shipping_settings,default_ship_from_location_address_line_1,default_ship_from_location_address_line_2,default_ship_from_location_address_line_3,default_ship_from_location_address_type,default_ship_from_location_city,default_ship_from_location_country_code,default_ship_from_location_county,default_ship_from_location_district,default_ship_from_location_municipality,default_ship_from_location_name,default_ship_from_location_phone,default_ship_from_location_postal_code,default_ship_from_location_state_or_region,shipping_address_address_type,shipping_address_city,shipping_address_country_code,shipping_address_county,shipping_address_district,shipping_address_municipality,shipping_address_postal_code,shipping_address_state_or_region,methods,count_order_items,total_item_price_amount,item_price_currency_code,total_item_tax_amount,item_tax_currency_code,total_shipping_discount_amount,shipping_discount_currency_code,total_shipping_discount_tax_amount,shipping_discount_tax_currency_code,total_shipping_price_amount,shipping_price_currency_code,total_shipping_tax_amount,shipping_tax_currency_code,total_promotion_discount_amount,promotion_discount_currency_code,total_promotion_discount_tax_amount,promotion_discount_tax_currency_code,count_promotions_used
amazon_selling_partner.public,ORDER00162,MPIDRANDOM,REPLACED_ORDER_8090,SELLER_ORDER_2272,PO-3951,2025-11-28 00:00:14,Amazon.com,Amazon.de,SourcingOnDemandOrder,Canceled,COD,2727.770000,USD,2025-02-01 18:11:28,2025-12-14 00:00:14,2025-02-05 00:00:00,2025-02-10 00:00:00,3,4,2025-02-04 00:00:28.112,2025-01-19 00:00:28.112,PendingPickUp,Accepted,AFN,Source-13,t,f,f,f,f,t,f,t,f,f,f,Two-Day,Expedited,FedEx,Two-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,2,744.970000,USD,43.970000,,5.190000,USD,1.620000,USD,19.060000,USD,6.560000,USD,23.720000,USD,2.900000,USD,
amazon_selling_partner.public,ORDER00163,MPIDRANDOM,REPLACED_ORDER_4814,SELLER_ORDER_4399,PO-6479,2025-10-26 00:00:14,Amazon.com,Amazon.com,LongLeadTimeOrder,PartiallyShipped,GC,2851.710000,USD,2025-01-29 18:11:28,2025-12-05 00:00:14,2025-02-01 00:00:00,2025-02-05 00:00:00,2,0,2025-02-05 00:00:28.112,2025-01-18 00:00:28.112,Delivered,Processing,MFN,Source-9,t,t,f,f,f,t,f,f,t,f,f,Same-Day,Standard,DHL,Same-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,2,220.040000,USD,53.180000,,8.900000,USD,1.690000,USD,26.290000,USD,2.800000,USD,32.410000,USD,4.620000,USD,
amazon_selling_partner.public,ORDER00164,MPIDRANDOM,REPLACED_ORDER_6401,SELLER_ORDER_5589,PO-1335,2025-11-14 00:00:14,Amazon.ca,Amazon.de,StandardOrder,Shipped,COD,771.220000,USD,2025-01-30 18:11:28,2025-12-17 00:00:14,2025-02-05 00:00:00,2025-02-10 00:00:00,1,5,2025-02-05 00:00:28.112,2025-01-18 00:00:28.112,Lost,Accepted,MFN,Source-92,t,f,f,f,f,t,t,t,t,f,t,Two-Day,Expedited,DHL,Two-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,4,778.790000,USD,132.110000,,21.820000,USD,3.810000,USD,48.000000,USD,11.640000,USD,36.830000,USD,10.940000,USD,
amazon_selling_partner.public,ORDER00165,MPIDRANDOM,REPLACED_ORDER_5249,SELLER_ORDER_4419,PO-6165,2025-10-29 00:00:14,Amazon.com,Amazon.ca,Preorder,PendingAvailability,PointsAccount,1037.650000,USD,2025-01-29 18:11:28,2025-12-23 00:00:14,2025-01-31 00:00:00,2025-02-08 00:00:00,5,4,2025-02-05 00:00:28.112,2025-01-26 00:00:28.112,AtOriginFC,NotFound,MFN,Source-79,t,t,t,t,t,t,f,f,f,f,f,Standard,Priority,DHL,Same-Day,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,4,1607.020000,USD,120.650000,,7.310000,USD,4.670000,USD,25.810000,USD,13.300000,USD,45.150000,USD,12.680000,USD,
amazon_selling_partner.public,ORDER00166,MPIDRANDOM,REPLACED_ORDER_3528,SELLER_ORDER_2469,PO-7731,2025-10-08 00:00:14,Amazon.ca,Amazon.com,LongLeadTimeOrder,PartiallyShipped,GC,3097.140000,USD,2025-02-02 18:11:28,2025-12-05 00:00:14,2025-02-02 00:00:00,2025-02-09 00:00:00,9,1,2025-01-29 00:00:28.112,2025-01-19 00:00:28.112,PickedUp,Processing,AFN,Source-68,t,t,t,t,t,f,t,f,f,t,t,Two-Day,FreeEconomy,DHL,Same-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,4,888.550000,USD,92.170000,,15.020000,USD,3.540000,USD,13.510000,USD,5.650000,USD,28.630000,USD,8.620000,USD,
amazon_selling_partner.public,ORDER00167,MPIDRANDOM,REPLACED_ORDER_5047,SELLER_ORDER_4601,PO-9596,2025-11-28 00:00:14,Amazon.ca,Amazon.de,LongLeadTimeOrder,PartiallyShipped,GC,3461.060000,USD,2025-02-02 18:11:28,2025-12-08 00:00:14,2025-02-06 00:00:00,2025-02-02 00:00:00,9,1,2025-01-30 00:00:28.112,2025-01-24 00:00:28.112,LabelCanceled,Processing,MFN,Source-47,f,f,t,f,f,t,f,f,t,f,t,Same-Day,FreeEconomy,UPS,Two-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,,CA,,3,529.390000,USD,85.480000,,13.020000,USD,3.500000,USD,32.290000,USD,5.480000,USD,53.620000,USD,9.690000,USD,
amazon_selling_partner.public,ORDER00168,MPIDRANDOM,REPLACED_ORDER_5044,SELLER_ORDER_9827,PO-6857,2025-10-12 00:00:14,Amazon.de,Amazon.de,SourcingOnDemandOrder,Unshipped,Invoice,104.900000,USD,2025-01-28 18:11:28,2025-12-20 00:00:14,2025-01-31 00:00:00,2025-02-07 00:00:00,1,0,2025-02-02 00:00:28.112,2025-01-24 00:00:28.112,PickedUp,Accepted,MFN,Source-39,t,f,f,t,t,t,t,f,t,t,t,Same-Day,Scheduled,UPS,Two-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,5,1037.040000,USD,77.340000,,17.220000,USD,3.620000,USD,45.950000,USD,7.730000,USD,56.230000,USD,12.930000,USD,
amazon_selling_partner.public,ORDER00169,MPIDRANDOM,REPLACED_ORDER_1439,SELLER_ORDER_5852,PO-8606,2025-10-26 00:00:14,Amazon.de,Amazon.ca,BackOrder,Unshipped,Invoice,4799.760000,USD,2025-01-30 18:11:28,2025-11-30 00:00:14,2025-02-02 00:00:00,2025-02-09 00:00:00,10,4,2025-01-30 00:00:28.112,2025-01-21 00:00:28.112,PickedUp,Errored,AFN,Source-41,t,t,t,f,t,t,t,t,f,t,t,Standard,Scheduled,DHL,Expedited,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,2,949.650000,USD,66.640000,,3.590000,USD,2.660000,USD,20.810000,USD,4.410000,USD,28.350000,USD,2.740000,USD,
amazon_selling_partner.public,ORDER00170,MPIDRANDOM,REPLACED_ORDER_1058,SELLER_ORDER_1465,PO-1531,2025-11-02 00:00:14,Amazon.de,Amazon.de,StandardOrder,Canceled,COD,1069.510000,USD,2025-01-28 18:11:28,2025-12-23 00:00:14,2025-02-01 00:00:00,2025-02-02 00:00:00,8,4,2025-01-30 00:00:28.112,2025-01-23 00:00:28.112,ReturnedToSeller,Accepted,AFN,Source-70,f,f,f,t,f,f,t,t,t,f,f,Same-Day,Standard,FedEx,Same-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,4,857.150000,USD,123.820000,,18.870000,USD,3.160000,USD,53.540000,USD,9.320000,USD,32.130000,USD,12.330000,USD,
amazon_selling_partner.public,ORDER00171,MPIDRANDOM,REPLACED_ORDER_7547,SELLER_ORDER_5860,PO-9452,2025-10-31 00:00:14,Amazon.com,Amazon.com,LongLeadTimeOrder,Unfulfillable,GC,3861.490000,USD,2025-01-29 18:11:28,2025-11-30 00:00:14,2025-02-04 00:00:00,2025-02-06 00:00:00,8,0,2025-02-04 00:00:28.112,2025-01-27 00:00:28.112,Delivered,NotRequired,MFN,Source-44,t,f,f,f,t,t,f,f,f,t,f,Two-Day,NextDay,DHL,Expedited,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,,CA,,4,1074.790000,USD,115.800000,,14.540000,USD,2.550000,USD,27.000000,USD,8.620000,USD,55.420000,USD,16.710000,USD,
amazon_selling_partner.public,ORDER00172,MPIDRANDOM,REPLACED_ORDER_7686,SELLER_ORDER_7748,PO-1416,2025-11-30 00:00:14,Amazon.de,Amazon.com,LongLeadTimeOrder,PartiallyShipped,GC,526.870000,USD,2025-01-28 18:11:28,2025-11-27 00:00:14,2025-02-04 00:00:00,2025-02-02 00:00:00,1,1,2025-02-04 00:00:28.112,2025-01-18 00:00:28.112,Delivered,Processing,AFN,Source-62,t,t,f,t,t,t,t,t,f,t,f,Same-Day,FreeEconomy,DHL,Standard,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,4,1017.250000,USD,149.480000,,9.670000,USD,6.180000,USD,55.900000,USD,7.890000,USD,51.340000,USD,10.560000,USD,
amazon_selling_partner.public,ORDER00173,MPIDRANDOM,REPLACED_ORDER_7566,SELLER_ORDER_4660,PO-7907,2025-10-01 00:00:14,Amazon.ca,Amazon.ca,Preorder,Canceled,Invoice,505.740000,USD,2025-01-30 18:11:28,2025-12-10 00:00:14,2025-02-06 00:00:00,2025-02-07 00:00:00,7,4,2025-02-01 00:00:28.112,2025-01-20 00:00:28.112,PendingPickUp,NotFound,AFN,Source-80,f,f,f,t,t,t,f,t,t,f,f,Same-Day,SameDay,DHL,Same-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,3,954.950000,USD,124.830000,,6.660000,USD,3.500000,USD,31.450000,USD,2.750000,USD,30.510000,USD,7.760000,USD,
amazon_selling_partner.public,ORDER00174,MPIDRANDOM,REPLACED_ORDER_8090,SELLER_ORDER_9170,PO-3951,2025-10-03 00:00:14,Amazon.com,Amazon.de,SourcingOnDemandOrder,Canceled,COD,3299.800000,USD,2025-02-01 18:11:28,2025-12-16 00:00:14,2025-02-05 00:00:00,2025-02-10 00:00:00,7,2,2025-02-04 00:00:28.112,2025-01-19 00:00:28.112,PendingPickUp,Accepted,AFN,Source-13,t,f,f,f,f,t,f,t,f,f,f,Two-Day,Expedited,FedEx,Two-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,3,528.070000,USD,75.800000,,20.850000,USD,2.890000,USD,44.500000,USD,11.520000,USD,33.390000,USD,4.990000,USD,
amazon_selling_partner.public,ORDER00175,MPIDRANDOM,REPLACED_ORDER_3528,SELLER_ORDER_1236,PO-7731,2025-12-21 00:00:14,Amazon.ca,Amazon.com,LongLeadTimeOrder,PartiallyShipped,GC,3014.660000,USD,2025-02-02 18:11:28,2025-11-28 00:00:14,2025-02-02 00:00:00,2025-02-09 00:00:00,3,4,2025-01-29 00:00:28.112,2025-01-19 00:00:28.112,PickedUp,Processing,AFN,Source-68,t,t,t,t,t,f,t,f,f,t,t,Two-Day,FreeEconomy,DHL,Same-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,4,458.480000,USD,71.610000,,13.450000,USD,2.810000,USD,30.370000,USD,6.220000,USD,44.210000,USD,-2992.810000,USD,
amazon_selling_partner.public,ORDER00176,MPIDRANDOM,REPLACED_ORDER_9413,SELLER_ORDER_9357,PO-9907,2025-11-20 00:00:14,Amazon.ca,Amazon.ca,Preorder,Canceled,Invoice,3077.080000,USD,2025-01-31 18:11:28,2025-12-27 00:00:14,2025-02-05 00:00:00,2025-02-11 00:00:00,3,3,2025-02-02 00:00:28.112,2025-01-25 00:00:28.112,PendingPickUp,NotFound,MFN,Source-29,t,f,f,t,f,f,t,f,f,f,f,Same-Day,SameDay,UPS,Same-Day,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,5,1361.150000,USD,136.730000,,-3990.370000,USD,4.500000,USD,-959.020000,USD,-3119.490000,USD,14.200000,USD,3019.170000,USD,
amazon_selling_partner.public,ORDER00177,MPIDRANDOM,REPLACED_ORDER_1417,SELLER_ORDER_9001,PO-5167,2025-12-24 00:00:14,Amazon.de,Amazon.com,Preorder,PendingAvailability,PointsAccount,2897.850000,USD,2025-01-30 18:11:28,2025-12-23 00:00:14,2025-02-03 00:00:00,2025-02-05 00:00:00,7,3,2025-02-03 00:00:28.112,2025-01-23 00:00:28.112,Delivered,NotFound,MFN,Source-26,f,t,f,f,t,f,f,t,t,t,f,Two-Day,Priority,DHL,Standard,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,5,1464.920000,USD,127.870000,,30.490000,USD,4.850000,USD,71.710000,USD,15.830000,USD,31.880000,USD,13.620000,USD,
amazon_selling_partner.public,ORDER00178,MPIDRANDOM,REPLACED_ORDER_9607,SELLER_ORDER_3329,PO-2976,2025-11-11 00:00:14,Amazon.ca,Amazon.com,StandardOrder,Canceled,COD,1031.930000,USD,2025-01-28 18:11:28,2025-12-27 00:00:14,2025-02-04 00:00:00,2025-02-10 00:00:00,6,1,2025-02-07 00:00:28.112,2025-01-21 00:00:28.112,Undeliverable,Accepted,AFN,Source-88,t,f,f,t,t,t,t,f,f,f,t,Standard,Standard,DHL,Expedited,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,2,627.710000,USD,35.600000,,17.680000,USD,1.500000,USD,7.260000,USD,4.000000,USD,33.570000,USD,2.360000,USD,
amazon_selling_partner.public,ORDER00179,MPIDRANDOM,REPLACED_ORDER_9456,SELLER_ORDER_8133,PO-2634,2025-10-08 00:00:14,Amazon.ca,Amazon.de,Preorder,Canceled,Invoice,2406.550000,USD,2025-01-29 18:11:28,2025-12-18 00:00:14,2025-01-30 00:00:00,2025-02-12 00:00:00,5,4,2025-02-02 00:00:28.112,2025-01-18 00:00:28.112,PendingPickUp,Errored,AFN,Source-26,t,f,f,f,f,t,f,t,t,t,f,Standard,SameDay,DHL,Standard,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,,,5,1031.190000,USD,77.340000,,13.370000,USD,5.310000,USD,62.420000,USD,7.800000,USD,84.630000,USD,-2994.730000,USD,
amazon_selling_partner.public,ORDER00180,MPIDRANDOM,REPLACED_ORDER_6411,SELLER_ORDER_3146,PO-6255,2025-10-07 00:00:14,Amazon.com,Amazon.ca,BackOrder,Shipped,Invoice,2241.440000,USD,2025-01-31 18:11:28,2025-12-09 00:00:14,2025-02-04 00:00:00,2025-02-10 00:00:00,6,0,2025-02-04 00:00:28.112,2025-01-26 00:00:28.112,PickedUp,Accepted,MFN,Source-71,t,f,f,t,t,t,t,t,t,f,t,Standard,Scheduled,UPS,Two-Day,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,3,642.170000,USD,33.460000,,15.290000,USD,1.950000,USD,44.110000,USD,7.900000,USD,35.540000,USD,11.400000,USD,
amazon_selling_partner.public,ORDER00181,MPIDRANDOM,REPLACED_ORDER_7347,SELLER_ORDER_5025,PO-9267,2025-10-07 00:00:14,Amazon.com,Amazon.com,StandardOrder,Pending,COD,665.110000,USD,2025-01-31 18:11:28,2025-12-04 00:00:14,2025-02-07 00:00:00,2025-02-08 00:00:00,3,4,2025-02-07 00:00:28.112,2025-01-25 00:00:28.112,OutForDelivery,Processing,MFN,Source-29,f,f,f,f,t,t,f,f,t,t,t,Same-Day,FreeEconomy,UPS,Same-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,3,593.260000,USD,123.120000,,5.770000,USD,0.150000,USD,28.720000,USD,0.570000,USD,31.920000,USD,0.510000,USD,
amazon_selling_partner.public,ORDER00182,MPIDRANDOM,REPLACED_ORDER_2321,SELLER_ORDER_8098,PO-8664,2025-11-06 00:00:14,Amazon.de,Amazon.com,Preorder,Pending,Invoice,1038.990000,USD,2025-01-29 18:11:28,2025-12-19 00:00:14,2025-02-07 00:00:00,2025-02-06 00:00:00,0,2,2025-01-30 00:00:28.112,2025-01-27 00:00:28.112,PickedUp,NotFound,AFN,Source-41,t,f,t,f,t,f,t,f,f,t,f,Same-Day,SameDay,FedEx,Two-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,3,1254.810000,USD,31.400000,,12.670000,USD,3.930000,USD,6.970000,USD,9.960000,USD,13.980000,USD,7.570000,USD,
amazon_selling_partner.public,ORDER00183,MPIDRANDOM,REPLACED_ORDER_3996,SELLER_ORDER_5419,PO-5531,2025-12-05 00:00:14,Amazon.ca,Amazon.ca,Preorder,PendingAvailability,PointsAccount,3311.490000,USD,2025-02-02 18:11:28,2025-12-10 00:00:14,2025-01-29 00:00:00,2025-02-12 00:00:00,0,0,2025-01-30 00:00:28.112,2025-01-22 00:00:28.112,AtDestinationFC,NotFound,MFN,Source-35,t,t,t,f,f,f,t,f,f,t,f,Standard,Priority,UPS,Expedited,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,5,977.260000,USD,127.920000,,30.880000,USD,5.200000,USD,10.850000,USD,4.140000,USD,64.870000,USD,14.170000,USD,
amazon_selling_partner.public,ORDER00184,MPIDRANDOM,REPLACED_ORDER_4603,SELLER_ORDER_6002,PO-8834,2025-10-25 00:00:14,Amazon.com,Amazon.de,LongLeadTimeOrder,Unfulfillable,GC,411.420000,USD,2025-02-01 18:11:28,2025-12-06 00:00:14,2025-02-06 00:00:00,2025-02-03 00:00:00,5,1,2025-01-30 00:00:28.112,2025-01-25 00:00:28.112,PickedUp,NotRequired,MFN,Source-59,f,t,f,t,t,f,f,f,f,f,t,Standard,NextDay,UPS,Same-Day,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,,CA,,3,665.930000,USD,78.850000,,6.900000,USD,3.650000,USD,27.940000,USD,9.170000,USD,25.730000,USD,6.270000,USD,
amazon_selling_partner.public,ORDER00185,MPIDRANDOM,REPLACED_ORDER_6148,SELLER_ORDER_1256,PO-4492,2025-12-26 00:00:14,Amazon.ca,Amazon.com,StandardOrder,Pending,COD,2063.420000,USD,2025-01-31 18:11:28,2025-12-09 00:00:14,2025-01-29 00:00:00,2025-02-06 00:00:00,10,3,2025-02-06 00:00:28.112,2025-01-25 00:00:28.112,PendingPickUp,Accepted,AFN,Source-57,f,t,t,t,t,t,f,t,t,f,f,Two-Day,Expedited,UPS,Two-Day,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,5,1429.400000,USD,123.460000,,1012.300000,USD,1003.360000,USD,1730.360000,USD,2124.310000,USD,3043.480000,USD,3.610000,USD,
amazon_selling_partner.public,ORDER00186,MPIDRANDOM,REPLACED_ORDER_6733,SELLER_ORDER_5549,PO-6686,2025-10-25 00:00:14,Amazon.ca,Amazon.de,Preorder,PendingAvailability,PointsAccount,4375.490000,USD,2025-01-31 18:11:28,2025-12-20 00:00:14,2025-01-29 00:00:00,2025-02-09 00:00:00,9,0,2025-02-06 00:00:28.112,2025-01-24 00:00:28.112,ReturnedToSeller,NotFound,AFN,Source-53,f,t,f,t,t,f,t,t,t,t,t,Expedited,Priority,UPS,Two-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,2,466.420000,USD,47.750000,,11.420000,USD,1.300000,USD,16.730000,USD,4.160000,USD,7.580000,USD,5.590000,USD,
amazon_selling_partner.public,ORDER00187,MPIDRANDOM,REPLACED_ORDER_5765,SELLER_ORDER_7798,PO-6010,2025-12-05 00:00:14,Amazon.ca,Amazon.ca,StandardOrder,Unshipped,COD,3175.790000,USD,2025-01-30 18:11:28,2025-12-16 00:00:14,2025-02-07 00:00:00,2025-02-12 00:00:00,3,1,2025-02-01 00:00:28.112,2025-01-27 00:00:28.112,Delivered,Accepted,MFN,Source-30,f,t,t,t,f,t,f,t,t,f,f,Standard,Expedited,UPS,Standard,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,5,975.220000,USD,128.050000,,21.240000,USD,3.620000,USD,54.530000,USD,14.280000,USD,37.240000,USD,8.450000,USD,
amazon_selling_partner.public,ORDER00188,MPIDRANDOM,REPLACED_ORDER_8090,SELLER_ORDER_8029,PO-3951,2025-11-16 00:00:14,Amazon.com,Amazon.de,SourcingOnDemandOrder,Canceled,COD,2224.140000,USD,2025-02-01 18:11:28,2025-12-13 00:00:14,2025-02-05 00:00:00,2025-02-10 00:00:00,5,4,2025-02-04 00:00:28.112,2025-01-19 00:00:28.112,PendingPickUp,Accepted,AFN,Source-13,t,f,f,f,f,t,f,t,f,f,f,Two-Day,Expedited,FedEx,Two-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,1,279.280000,USD,41.380000,,1.830000,USD,1.760000,USD,12.870000,USD,4.390000,USD,14.460000,USD,0.250000,USD,
amazon_selling_partner.public,ORDER00189,MPIDRANDOM,REPLACED_ORDER_5854,SELLER_ORDER_3056,PO-1719,2025-12-02 00:00:14,Amazon.ca,Amazon.de,LongLeadTimeOrder,PartiallyShipped,GC,3359.130000,USD,2025-01-29 18:11:28,2025-12-02 00:00:14,2025-02-05 00:00:00,2025-02-06 00:00:00,3,5,2025-01-31 00:00:28.112,2025-01-22 00:00:28.112,Delivered,Processing,MFN,Source-65,f,f,f,f,f,t,f,t,t,f,t,Standard,Standard,USPS,Same-Day,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,5,1097.680000,USD,155.170000,,17.110000,USD,2.550000,USD,40.390000,USD,13.160000,USD,25.760000,USD,6.060000,USD,
amazon_selling_partner.public,ORDER00190,MPIDRANDOM,REPLACED_ORDER_3709,SELLER_ORDER_1285,PO-4113,2025-11-29 00:00:14,Amazon.ca,Amazon.ca,Preorder,Unshipped,PointsAccount,311.140000,USD,2025-01-29 18:11:28,2025-12-15 00:00:14,2025-02-03 00:00:00,2025-02-05 00:00:00,8,0,2025-02-04 00:00:28.112,2025-01-21 00:00:28.112,PickedUp,NotFound,MFN,Source-47,f,t,t,t,f,t,f,f,f,t,t,Standard,Priority,UPS,Standard,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,CA,,5,1246.750000,USD,95.150000,,27.340000,USD,3.480000,USD,53.380000,USD,7.430000,USD,34.870000,USD,15.630000,USD,
amazon_selling_partner.public,ORDER00191,MPIDRANDOM,REPLACED_ORDER_3677,SELLER_ORDER_2762,PO-4690,2025-12-14 00:00:14,Amazon.de,Amazon.com,LongLeadTimeOrder,PartiallyShipped,GC,2610.130000,USD,2025-01-30 18:11:28,2025-12-24 00:00:14,2025-01-30 00:00:00,2025-02-03 00:00:00,6,2,2025-02-05 00:00:28.112,2025-01-25 00:00:28.112,PickedUp,NotRequired,AFN,Source-25,f,f,f,t,t,t,f,t,t,t,f,Same-Day,FreeEconomy,USPS,Expedited,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,,CA,,5,1026.630000,USD,84.830000,,18.710000,USD,4.410000,USD,51.320000,USD,7.160000,USD,23.090000,USD,13.590000,USD,
amazon_selling_partner.public,ORDER00192,MPIDRANDOM,REPLACED_ORDER_1909,SELLER_ORDER_1282,PO-2511,2025-09-28 00:00:14,Amazon.de,Amazon.com,SourcingOnDemandOrder,Shipped,Invoice,1182.790000,USD,2025-02-01 18:11:28,2025-11-29 00:00:14,2025-02-02 00:00:00,2025-02-11 00:00:00,6,0,2025-02-02 00:00:28.112,2025-01-27 00:00:28.112,PendingPickUp,Accepted,AFN,Source-88,f,t,t,t,f,t,f,f,f,t,t,Two-Day,Standard,DHL,Standard,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,,CA,,5,1296.630000,USD,137.850000,,24.760000,USD,3.150000,USD,29.560000,USD,10.250000,USD,29.720000,USD,18.730000,USD,
amazon_selling_partner.public,ORDER00193,MPIDRANDOM,REPLACED_ORDER_9763,SELLER_ORDER_6279,PO-6766,2025-12-02 00:00:14,Amazon.de,Amazon.com,BackOrder,Shipped,Invoice,4836.830000,USD,2025-01-28 18:11:28,2025-12-19 00:00:14,2025-02-02 00:00:00,2025-02-11 00:00:00,2,3,2025-02-05 00:00:28.112,2025-01-23 00:00:28.112,PickedUp,Errored,MFN,Source-47,t,t,f,f,f,f,f,t,f,f,t,Same-Day,SecondDay,USPS,Two-Day,t,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,90210,,,5,1925.130000,USD,130.970000,,24.720000,USD,4.430000,USD,52.570000,USD,12.720000,USD,64.200000,USD,11.620000,USD,
amazon_selling_partner.public,ORDER00194,MPIDRANDOM,REPLACED_ORDER_5613,SELLER_ORDER_7825,PO-5698,2025-11-30 00:00:14,Amazon.de,Amazon.ca,LongLeadTimeOrder,Unfulfillable,GC,4191.300000,USD,2025-02-02 18:11:28,2025-12-22 00:00:14,2025-02-01 00:00:00,2025-02-12 00:00:00,3,1,2025-02-07 00:00:28.112,2025-01-26 00:00:28.112,PickedUp,NotRequired,MFN,Source-5,t,t,t,t,f,t,f,t,t,t,t,Expedited,NextDay,DHL,Expedited,f,Default Location,Shipping Address Placeholder,,,New York,USA,New York,,,Waystar Royco,,,,,Buttersburg,,,,,,CA,,5,1524.330000,USD,107.180000,,19.160000,USD,5.390000,USD,62.330000,USD,14.710000,USD,62.200000,USD,14.240000,USD,
