source_relation,amazon_order_id,order_item_id,asin,seller_sku,title,product_info_detail_number_of_items,scheduled_delivery_start_date,scheduled_delivery_end_date,quantity_ordered,quantity_shipped,item_price_amount,item_price_currency_code,item_tax_amount,item_tax_currency_code,shipping_discount_amount,shipping_discount_currency_code,shipping_discount_tax_amount,shipping_discount_tax_currency_code,shipping_price_amount,shipping_price_currency_code,shipping_tax_amount,shipping_tax_currency_code,promotion_discount_amount,promotion_discount_currency_code,promotion_discount_tax_amount,promotion_discount_tax_currency_code,condition_id,condition_note,condition_subtype_id,buyer_requested_cancel_reason,is_buyer_requested_cancel,deemed_reseller_category,ioss_number,is_gift,is_transparency,is_serial_number_required,store_chain_store_id,tax_collection_model,tax_collection_responsible_party
amazon_selling_partner.public,ORDER00158,ITEM00266,B0E7STG6256,SKU-5864,Bluetooth Speaker,6,2025-01-28,2025-01-31,1,1,324.730000,USD,23.670000,,9.810000,USD,0.790000,USD,6.440000,USD,1.720000,USD,2.910000,USD,0.830000,USD,Club,Note for condition 91,Other,Delayed delivery,f,UOSS,IOSS-86984,t,t,f,Store-82,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00159,ITEM00267,B0E7STG5118,SKU-3148,Bluetooth Speaker,10,2025-01-27,2025-02-02,5,0,320.000000,USD,31.710000,,8.810000,USD,1.310000,USD,14.350000,USD,1.950000,USD,13.170000,USD,2.130000,USD,Refurbished,Note for condition 56,Acceptable,Changed mind,t,UOSS,IOSS-98999,f,f,f,Store-53,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00159,ITEM00268,B0E7STG3429,SKU-6044,Phone Case,1,2025-01-27,2025-02-02,10,3,205.990000,USD,43.600000,,7.550000,USD,0.840000,USD,2.190000,USD,0.260000,USD,14.690000,USD,4.850000,USD,Club,Note for condition 12,Other,Delayed delivery,f,IOSS,IOSS-56140,f,t,f,Store-39,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00160,ITEM00269,B0E7STG3741,SKU-6441,Laptop Stand,2,2025-01-24,2025-01-30,4,4,311.450000,USD,37.290000,,0.300000,USD,0.450000,USD,14.740000,USD,3.280000,USD,0.710000,USD,1.550000,USD,Refurbished,Note for condition 57,Poor,Changed mind,t,UOSS,IOSS-46900,t,f,t,Store-23,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00160,ITEM00270,B0E7STG8978,SKU-1948,Bluetooth Speaker,5,2025-01-23,2025-01-31,6,3,211.210000,USD,3.280000,,3.060000,USD,0.680000,USD,16.430000,USD,0.620000,USD,17.450000,USD,3.680000,USD,Club,Note for condition 93,Mint,Found cheaper,t,UOSS,IOSS-23538,f,t,f,Store-2,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00160,ITEM00271,B0E7STG2584,SKU-8652,Bluetooth Speaker,3,2025-01-28,2025-01-29,8,6,57.400000,USD,27.670000,,-9.080000,USD,-0.940000,USD,-4.520000,USD,-2.850000,USD,11.010000,USD,-3.030000,USD,New,Note for condition 0,New,Delayed delivery,f,IOSS,IOSS-43539,f,f,t,Store-78,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00161,ITEM00272,B0E7STG3744,SKU-8489,Wireless Mouse,1,2025-01-23,2025-01-29,2,2,283.480000,USD,2.840000,,6.960000,USD,0.760000,USD,7.180000,USD,4.290000,USD,18.610000,USD,1.410000,USD,Used,Note for condition 41,Mint,Found cheaper,f,IOSS,IOSS-82549,t,t,f,Store-80,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00161,ITEM00273,B0E7STG1311,SKU-7390,Wireless Mouse,9,2025-01-23,2025-01-31,8,7,18.420000,USD,30.300000,,2.000000,USD,1.670000,USD,1.760000,USD,0.020000,USD,12.260000,USD,1.480000,USD,Refurbished,Note for condition 59,OEM,Changed mind,t,UOSS,IOSS-22344,t,t,t,Store-19,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00161,ITEM00274,B0E7STG2359,SKU-2890,Phone Case,8,2025-01-27,2025-02-01,1,0,294.570000,USD,30.760000,,3.370000,USD,0.590000,USD,3.030000,USD,2.320000,USD,4.180000,USD,2.720000,USD,Preorder,Note for condition 71,Club,Changed mind,f,UOSS,IOSS-61612,f,f,f,Store-21,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00161,ITEM00275,B0E7STG2937,SKU-8647,Phone Case,1,2025-01-26,2025-02-01,1,0,162.650000,USD,19.250000,,-4000.220000,USD,0.010000,USD,-1000.540000,USD,-3123.690000,USD,-19.200000,USD,3000.870000,USD,New,Note for condition 2,Very Good,Changed mind,f,IOSS,IOSS-98378,f,t,t,Store-91,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00162,ITEM00276,B0E7STG9795,SKU-9562,Phone Case,2,2025-01-26,2025-01-31,2,1,273.840000,USD,4.570000,,1.820000,USD,1.030000,USD,16.030000,USD,4.240000,USD,19.540000,USD,0.180000,USD,Preorder,Note for condition 64,Any,Found cheaper,f,UOSS,IOSS-83268,f,f,t,Store-85,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00162,ITEM00277,B0E7STG2287,SKU-6559,Phone Case,8,2025-01-27,2025-02-01,4,3,471.130000,USD,39.400000,,3.370000,USD,0.590000,USD,3.030000,USD,2.320000,USD,4.180000,USD,2.720000,USD,Preorder,Note for condition 71,Club,Changed mind,f,UOSS,IOSS-61612,f,f,f,Store-21,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00163,ITEM00278,B0E7STG9740,SKU-9493,Phone Case,1,2025-01-25,2025-02-02,6,0,186.160000,USD,8.420000,,8.240000,USD,0.230000,USD,16.040000,USD,2.260000,USD,17.760000,USD,1.310000,USD,Collectible,Note for condition 75,Refurbished,Found cheaper,f,UOSS,IOSS-60489,f,t,f,Store-45,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00163,ITEM00279,B0E7STG2669,SKU-6266,Wireless Mouse,1,2025-01-23,2025-01-29,5,4,33.880000,USD,44.760000,,0.660000,USD,1.460000,USD,10.250000,USD,0.540000,USD,14.650000,USD,3.310000,USD,Used,Note for condition 33,OEM,Delayed delivery,f,IOSS,IOSS-49892,t,t,f,Store-82,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00164,ITEM00280,B0E7STG6827,SKU-2180,Laptop Stand,3,2025-01-28,2025-01-29,10,4,231.760000,USD,23.600000,,7.860000,USD,1.140000,USD,5.760000,USD,4.460000,USD,7.590000,USD,1.830000,USD,Club,Note for condition 98,OEM,Found cheaper,t,UOSS,IOSS-75135,t,f,t,Store-43,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00164,ITEM00281,B0E7STG5383,SKU-2839,Bluetooth Speaker,4,2025-01-26,2025-01-30,10,0,124.230000,USD,25.110000,,2.330000,USD,1.180000,USD,11.890000,USD,0.100000,USD,18.730000,USD,0.470000,USD,Club,Note for condition 11,Any,Changed mind,t,IOSS,IOSS-90169,t,f,t,Store-74,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00164,ITEM00282,B0E7STG9037,SKU-2961,Bluetooth Speaker,4,2025-01-24,2025-02-02,8,1,29.170000,USD,41.150000,,4.480000,USD,1.450000,USD,19.770000,USD,2.160000,USD,2.750000,USD,4.480000,USD,Used,Note for condition 20,Warranty,Delayed delivery,f,IOSS,IOSS-40234,t,t,f,Store-23,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00164,ITEM00283,B0E7STG6330,SKU-8624,Bluetooth Speaker,3,2025-01-28,2025-01-31,8,8,393.630000,USD,42.250000,,7.150000,USD,0.040000,USD,10.580000,USD,4.920000,USD,7.760000,USD,4.160000,USD,Collectible,Note for condition 73,Warranty,Found cheaper,f,UOSS,IOSS-18091,f,t,t,Store-80,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00165,ITEM00284,B0E7STG1851,SKU-2228,Laptop Stand,8,2025-01-27,2025-02-01,5,2,360.050000,USD,31.650000,,2.870000,USD,0.940000,USD,3.930000,USD,3.680000,USD,19.210000,USD,4.580000,USD,Club,Note for condition 13,New,Found cheaper,f,IOSS,IOSS-42781,t,t,f,Store-78,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00165,ITEM00285,B0E7STG5255,SKU-8173,Phone Case,2,2025-01-26,2025-01-31,6,0,390.730000,USD,22.500000,,1.820000,USD,1.030000,USD,16.030000,USD,4.240000,USD,19.540000,USD,0.180000,USD,Preorder,Note for condition 64,Any,Found cheaper,f,UOSS,IOSS-83268,f,f,t,Store-85,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00165,ITEM00286,B0E7STG3438,SKU-4595,Bluetooth Speaker,1,2025-01-27,2025-01-29,9,8,475.790000,USD,45.030000,,0.110000,USD,1.610000,USD,0.230000,USD,3.340000,USD,3.980000,USD,4.580000,USD,Used,Note for condition 29,Very Good,Found cheaper,t,IOSS,IOSS-86958,f,t,f,Store-2,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00165,ITEM00287,B0E7STG3481,SKU-1858,Bluetooth Speaker,1,2025-01-26,2025-02-01,2,2,380.450000,USD,21.470000,,2.510000,USD,1.090000,USD,5.620000,USD,2.040000,USD,2.420000,USD,3.340000,USD,Collectible,Note for condition 81,Very Good,Changed mind,t,UOSS,IOSS-52174,f,f,t,Store-64,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00166,ITEM00288,B0E7STG3891,SKU-2178,Wireless Mouse,9,2025-01-24,2025-01-29,6,1,367.230000,USD,39.330000,,2.650000,USD,1.850000,USD,2.870000,USD,0.760000,USD,16.420000,USD,2.020000,USD,Club,Note for condition 95,Acceptable,Delayed delivery,t,UOSS,IOSS-51381,f,f,f,Store-56,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00166,ITEM00289,B0E7STG2076,SKU-3056,Wireless Mouse,7,2025-01-24,2025-01-31,10,9,275.660000,USD,10.580000,,1.840000,USD,0.420000,USD,2.010000,USD,1.870000,USD,1.450000,USD,1.790000,USD,Refurbished,Note for condition 46,OEM,Changed mind,f,UOSS,IOSS-16200,f,t,f,Store-82,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00166,ITEM00290,B0E7STG1518,SKU-4191,Laptop Stand,2,2025-01-28,2025-01-31,4,4,220.660000,USD,14.160000,,8.020000,USD,0.180000,USD,3.010000,USD,0.980000,USD,8.340000,USD,1.470000,USD,New,Note for condition 17,Poor,Changed mind,t,IOSS,IOSS-69979,t,t,t,Store-19,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00166,ITEM00291,B0E7STG4922,SKU-1374,Bluetooth Speaker,1,2025-01-26,2025-02-01,9,0,25.000000,USD,28.100000,,2.510000,USD,1.090000,USD,5.620000,USD,2.040000,USD,2.420000,USD,3.340000,USD,Collectible,Note for condition 81,Very Good,Changed mind,t,UOSS,IOSS-52174,f,f,t,Store-64,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00167,ITEM00292,B0E7STG3075,SKU-7272,Wireless Mouse,4,2025-01-28,2025-02-02,8,3,320.010000,USD,29.570000,,7.310000,USD,0.970000,USD,12.990000,USD,4.100000,USD,19.750000,USD,3.990000,USD,New,Note for condition 7,Warranty,Found cheaper,t,IOSS,IOSS-55443,t,t,f,Store-76,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00167,ITEM00293,B0E7STG1996,SKU-6278,Wireless Mouse,9,2025-01-24,2025-01-29,5,2,150.730000,USD,19.940000,,2.650000,USD,1.850000,USD,2.870000,USD,0.760000,USD,16.420000,USD,2.020000,USD,Club,Note for condition 95,Acceptable,Delayed delivery,t,UOSS,IOSS-51381,f,f,f,Store-56,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00167,ITEM00294,B0E7STG4976,SKU-2570,Bluetooth Speaker,5,2025-01-23,2025-01-31,1,1,58.650000,USD,35.970000,,3.060000,USD,0.680000,USD,16.430000,USD,0.620000,USD,17.450000,USD,3.680000,USD,Club,Note for condition 93,Mint,Found cheaper,t,UOSS,IOSS-23538,f,t,f,Store-2,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00168,ITEM00295,B0E7STG4787,SKU-2407,Wireless Mouse,4,2025-01-24,2025-01-31,4,3,492.610000,USD,1.150000,,3.190000,USD,0.410000,USD,4.290000,USD,0.400000,USD,0.370000,USD,4.340000,USD,New,Note for condition 6,OEM,Found cheaper,t,IOSS,IOSS-74555,f,f,f,Store-92,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00168,ITEM00296,B0E7STG3151,SKU-5142,Laptop Stand,1,2025-01-25,2025-01-29,10,1,89.660000,USD,27.010000,,2.690000,USD,0.330000,USD,1.110000,USD,0.890000,USD,9.150000,USD,3.590000,USD,Preorder,Note for condition 63,Open Box,Delayed delivery,f,UOSS,IOSS-63406,f,f,t,Store-75,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00168,ITEM00297,B0E7STG7104,SKU-3205,Wireless Mouse,2,2025-01-24,2025-02-01,7,0,226.700000,USD,19.300000,,3.240000,USD,1.050000,USD,13.700000,USD,3.400000,USD,19.920000,USD,1.810000,USD,Used,Note for condition 37,Open Box,Found cheaper,t,IOSS,IOSS-77124,f,t,t,Store-32,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00168,ITEM00298,B0E7STG1033,SKU-9674,Bluetooth Speaker,4,2025-01-26,2025-01-30,10,1,23.610000,USD,23.140000,,2.330000,USD,1.180000,USD,11.890000,USD,0.100000,USD,18.730000,USD,0.470000,USD,Club,Note for condition 11,Any,Changed mind,t,IOSS,IOSS-90169,t,f,t,Store-74,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00168,ITEM00299,B0E7STG7179,SKU-7257,Wireless Mouse,5,2025-01-23,2025-01-31,8,1,204.460000,USD,6.740000,,5.770000,USD,0.650000,USD,14.960000,USD,2.940000,USD,8.060000,USD,2.720000,USD,Preorder,Note for condition 68,Very Good,Changed mind,f,UOSS,IOSS-28124,f,t,f,Store-77,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00169,ITEM00300,B0E7STG4633,SKU-4388,Wireless Mouse,2,2025-01-24,2025-02-02,6,3,469.460000,USD,44.920000,,0.940000,USD,0.810000,USD,17.940000,USD,3.650000,USD,11.930000,USD,0.720000,USD,Club,Note for condition 92,New,Found cheaper,f,UOSS,IOSS-17974,f,t,f,Store-91,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00169,ITEM00301,B0E7STG7060,SKU-5603,Wireless Mouse,9,2025-01-24,2025-01-29,7,7,480.190000,USD,21.720000,,2.650000,USD,1.850000,USD,2.870000,USD,0.760000,USD,16.420000,USD,2.020000,USD,Club,Note for condition 95,Acceptable,Delayed delivery,t,UOSS,IOSS-51381,f,f,f,Store-56,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00170,ITEM00302,B0E7STG7794,SKU-5256,Laptop Stand,1,2025-01-25,2025-01-29,2,2,67.250000,USD,42.670000,,2.690000,USD,0.330000,USD,1.110000,USD,0.890000,USD,9.150000,USD,3.590000,USD,Preorder,Note for condition 63,Open Box,Delayed delivery,f,UOSS,IOSS-63406,f,f,t,Store-75,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00170,ITEM00303,B0E7STG2278,SKU-7442,Phone Case,9,2025-01-25,2025-02-02,2,1,279.920000,USD,21.290000,,7.610000,USD,0.670000,USD,19.400000,USD,4.800000,USD,3.150000,USD,3.730000,USD,Used,Note for condition 44,Poor,Changed mind,f,UOSS,IOSS-72636,f,f,t,Store-66,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00170,ITEM00304,B0E7STG6748,SKU-8859,Bluetooth Speaker,4,2025-01-24,2025-02-02,2,2,124.800000,USD,39.870000,,4.480000,USD,1.450000,USD,19.770000,USD,2.160000,USD,2.750000,USD,4.480000,USD,Used,Note for condition 20,Warranty,Delayed delivery,f,IOSS,IOSS-40234,t,t,f,Store-23,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00170,ITEM00305,B0E7STG1485,SKU-4018,Laptop Stand,7,2025-01-28,2025-01-30,3,2,385.180000,USD,19.990000,,4.090000,USD,0.710000,USD,13.260000,USD,1.470000,USD,17.080000,USD,0.530000,USD,Club,Note for condition 50,Open Box,Delayed delivery,t,UOSS,IOSS-29313,t,t,t,Store-59,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00171,ITEM00306,B0E7STG1217,SKU-3672,Bluetooth Speaker,10,2025-01-26,2025-02-01,10,6,365.260000,USD,49.970000,,3.210000,USD,0.430000,USD,4.830000,USD,2.980000,USD,9.550000,USD,4.850000,USD,Collectible,Note for condition 79,New,Changed mind,t,UOSS,IOSS-85635,f,f,f,Store-9,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00171,ITEM00307,B0E7STG8450,SKU-3952,Phone Case,7,2025-01-24,2025-01-29,8,0,101.420000,USD,7.720000,,1.770000,USD,1.420000,USD,0.530000,USD,2.290000,USD,13.180000,USD,4.900000,USD,Collectible,Note for condition 84,Club,Delayed delivery,f,UOSS,IOSS-19751,f,f,t,Store-66,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00171,ITEM00308,B0E7STG7238,SKU-3238,Bluetooth Speaker,5,2025-01-23,2025-01-31,10,5,305.760000,USD,16.100000,,3.060000,USD,0.680000,USD,16.430000,USD,0.620000,USD,17.450000,USD,3.680000,USD,Club,Note for condition 93,Mint,Found cheaper,t,UOSS,IOSS-23538,f,t,f,Store-2,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00171,ITEM00309,B0E7STG6188,SKU-6336,Laptop Stand,4,2025-01-23,2025-01-31,8,3,302.350000,USD,42.010000,,6.500000,USD,0.020000,USD,5.210000,USD,2.730000,USD,15.240000,USD,3.280000,USD,Club,Note for condition 96,Poor,Delayed delivery,t,UOSS,IOSS-48516,f,f,f,Store-74,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00172,ITEM00310,B0E7STG3307,SKU-2364,Bluetooth Speaker,1,2025-01-28,2025-02-02,6,4,374.520000,USD,46.590000,,3.850000,USD,1.350000,USD,19.220000,USD,2.320000,USD,16.810000,USD,3.070000,USD,Refurbished,Note for condition 47,Warranty,Delayed delivery,f,UOSS,IOSS-30405,f,t,t,Store-72,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00172,ITEM00311,B0E7STG1984,SKU-8449,Phone Case,7,2025-01-24,2025-02-01,3,2,469.800000,USD,33.310000,,0.150000,USD,1.450000,USD,1.000000,USD,4.080000,USD,7.560000,USD,2.750000,USD,New,Note for condition 19,OEM,Changed mind,t,IOSS,IOSS-91076,t,f,t,Store-71,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00172,ITEM00312,B0E7STG5577,SKU-5377,Wireless Mouse,7,2025-01-25,2025-01-29,3,0,28.710000,USD,22.880000,,4.850000,USD,1.740000,USD,16.330000,USD,0.440000,USD,16.150000,USD,3.670000,USD,Refurbished,Note for condition 49,Refurbished,Changed mind,t,UOSS,IOSS-78419,t,f,f,Store-48,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00172,ITEM00313,B0E7STG7419,SKU-4202,Laptop Stand,10,2025-01-25,2025-02-02,7,0,144.220000,USD,46.700000,,0.820000,USD,1.640000,USD,19.350000,USD,1.050000,USD,10.820000,USD,1.070000,USD,Collectible,Note for condition 90,Any,Changed mind,t,UOSS,IOSS-81335,f,t,t,Store-77,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00173,ITEM00314,B0E7STG3589,SKU-1790,Wireless Mouse,6,2025-01-24,2025-02-02,10,7,28.490000,USD,46.110000,,1.140000,USD,1.910000,USD,15.270000,USD,2.250000,USD,11.410000,USD,2.950000,USD,New,Note for condition 18,Club,Changed mind,f,IOSS,IOSS-42187,f,t,f,Store-45,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00173,ITEM00315,B0E7STG3847,SKU-3205,Wireless Mouse,4,2025-01-24,2025-01-31,8,4,488.660000,USD,45.600000,,3.190000,USD,0.410000,USD,4.290000,USD,0.400000,USD,0.370000,USD,4.340000,USD,New,Note for condition 6,OEM,Found cheaper,t,IOSS,IOSS-74555,f,f,f,Store-92,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00173,ITEM00316,B0E7STG8044,SKU-9473,Bluetooth Speaker,4,2025-01-26,2025-01-30,4,4,437.800000,USD,33.120000,,2.330000,USD,1.180000,USD,11.890000,USD,0.100000,USD,18.730000,USD,0.470000,USD,Club,Note for condition 11,Any,Changed mind,t,IOSS,IOSS-90169,t,f,t,Store-74,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00174,ITEM00317,B0E7STG6189,SKU-9390,Wireless Mouse,6,2025-01-24,2025-01-31,1,1,93.770000,USD,30.810000,,5.900000,USD,1.010000,USD,18.030000,USD,4.450000,USD,1.150000,USD,3.870000,USD,Club,Note for condition 94,Very Good,Changed mind,f,UOSS,IOSS-39006,f,f,f,Store-24,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00174,ITEM00318,B0E7STG3201,SKU-3373,Bluetooth Speaker,8,2025-01-26,2025-01-29,10,2,77.160000,USD,43.220000,,9.740000,USD,1.130000,USD,16.480000,USD,4.870000,USD,16.670000,USD,0.120000,USD,New,Note for condition 4,Poor,Changed mind,t,IOSS,IOSS-18590,t,f,f,Store-99,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00174,ITEM00319,B0E7STG8856,SKU-9291,Wireless Mouse,7,2025-01-24,2025-01-31,9,1,357.140000,USD,1.770000,,5.210000,USD,0.750000,USD,9.990000,USD,2.200000,USD,15.570000,USD,1.000000,USD,Used,Note for condition 40,New,Found cheaper,t,IOSS,IOSS-61753,f,t,f,Store-3,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00175,ITEM00320,B0E7STG4956,SKU-6094,Wireless Mouse,9,2025-01-28,2025-02-01,1,0,66.320000,USD,25.680000,,9.480000,USD,0.360000,USD,2.640000,USD,2.350000,USD,3.830000,USD,2.620000,USD,Preorder,Note for condition 67,Mint,Found cheaper,t,UOSS,IOSS-89393,f,f,f,Store-60,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00175,ITEM00321,B0E7STG3158,SKU-1748,Phone Case,7,2025-01-28,2025-02-01,8,5,130.890000,USD,8.780000,,0.140000,USD,0.210000,USD,11.350000,USD,0.730000,USD,19.820000,USD,-3001.970000,USD,New,Note for condition 5,Club,Delayed delivery,f,IOSS,IOSS-95905,t,t,f,Store-47,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00175,ITEM00322,B0E7STG3737,SKU-9726,Laptop Stand,1,2025-01-25,2025-01-29,1,0,68.480000,USD,24.380000,,2.690000,USD,0.330000,USD,1.110000,USD,0.890000,USD,9.150000,USD,3.590000,USD,Preorder,Note for condition 63,Open Box,Delayed delivery,f,UOSS,IOSS-63406,f,f,t,Store-75,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00175,ITEM00323,B0E7STG6504,SKU-3576,Wireless Mouse,6,2025-01-24,2025-02-02,7,6,192.790000,USD,12.770000,,1.140000,USD,1.910000,USD,15.270000,USD,2.250000,USD,11.410000,USD,2.950000,USD,New,Note for condition 18,Club,Changed mind,f,IOSS,IOSS-42187,f,t,f,Store-45,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00176,ITEM00324,B0E7STG5353,SKU-3062,Phone Case,6,2025-01-28,2025-01-31,3,3,163.780000,USD,42.770000,,0.020000,USD,1.280000,USD,7.970000,USD,1.260000,USD,10.110000,USD,4.690000,USD,Club,Note for condition 55,Very Good,Changed mind,t,UOSS,IOSS-54204,f,t,f,Store-13,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00176,ITEM00325,B0E7STG8314,SKU-4495,Bluetooth Speaker,4,2025-01-24,2025-02-02,8,7,154.320000,USD,22.080000,,4.480000,USD,1.450000,USD,19.770000,USD,2.160000,USD,2.750000,USD,4.480000,USD,Used,Note for condition 20,Warranty,Delayed delivery,f,IOSS,IOSS-40234,t,t,f,Store-23,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00176,ITEM00326,B0E7STG8156,SKU-8465,Phone Case,1,2025-01-26,2025-02-01,7,4,290.420000,USD,23.350000,,-4000.220000,USD,0.010000,USD,-1000.540000,USD,-3123.690000,USD,-19.200000,USD,3000.870000,USD,New,Note for condition 2,Very Good,Changed mind,f,IOSS,IOSS-98378,f,t,t,Store-91,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00176,ITEM00327,B0E7STG9134,SKU-1698,Phone Case,1,2025-01-28,2025-01-31,10,1,422.260000,USD,15.760000,,0.360000,USD,0.820000,USD,0.940000,USD,0.320000,USD,16.330000,USD,4.420000,USD,Preorder,Note for condition 72,OEM,Found cheaper,t,UOSS,IOSS-18437,f,f,f,Store-74,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00176,ITEM00328,B0E7STG5294,SKU-4436,Phone Case,7,2025-01-24,2025-02-01,4,1,330.370000,USD,32.770000,,4.990000,USD,0.940000,USD,12.840000,USD,0.460000,USD,4.210000,USD,4.710000,USD,Refurbished,Note for condition 58,Club,Found cheaper,t,UOSS,IOSS-99956,f,t,f,Store-72,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00177,ITEM00329,B0E7STG6065,SKU-4391,Bluetooth Speaker,3,2025-01-28,2025-02-02,2,1,11.590000,USD,28.350000,,6.610000,USD,0.860000,USD,17.200000,USD,1.160000,USD,3.150000,USD,2.230000,USD,Collectible,Note for condition 77,Any,Delayed delivery,t,UOSS,IOSS-65398,t,f,t,Store-53,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00177,ITEM00330,B0E7STG9135,SKU-8239,Wireless Mouse,5,2025-01-23,2025-02-01,6,2,395.950000,USD,20.550000,,6.430000,USD,0.660000,USD,10.820000,USD,4.530000,USD,10.050000,USD,3.850000,USD,Used,Note for condition 43,Acceptable,Found cheaper,t,UOSS,IOSS-60775,t,t,t,Store-92,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00177,ITEM00331,B0E7STG4640,SKU-3682,Wireless Mouse,6,2025-01-24,2025-01-31,10,9,308.500000,USD,26.680000,,5.900000,USD,1.010000,USD,18.030000,USD,4.450000,USD,1.150000,USD,3.870000,USD,Club,Note for condition 94,Very Good,Changed mind,f,UOSS,IOSS-39006,f,f,f,Store-24,MarketplaceFacilitator,Amazon Services
amazon_selling_partner.public,ORDER00177,ITEM00332,B0E7STG5760,SKU-2206,Phone Case,4,2025-01-24,2025-02-02,4,2,370.020000,USD,2.800000,,4.490000,USD,0.920000,USD,17.120000,USD,4.860000,USD,12.880000,USD,2.120000,USD,Preorder,Note for condition 70,Poor,Found cheaper,f,UOSS,IOSS-55250,f,f,t,Store-14,MarketplaceFacilitator,Amazon Services
